id,level,word,competition,flag,pinyin,definition,example
19634a,2,草窃,N,0,cǎo qiè,指草野中的盗贼。,【例句】《书经・微子》：“殷罔不小大，好草窃奸宄。”
19634b,2,草窃,P,0,cǎo qiè,掠夺；盗窃。,【例句】《书经・微子》：“殷罔不小大，好草窃奸宄。”
19635a,2,摈除,N,0,bìn chú,指弃除、抛弃。,
19635b,2,摈除,P,0,bìn chú,排除；抛弃。,
19636,1,周浃,P,0,zhōu jiā,普遍深入。,【例句】《荀子・君道》：“古者先王审礼以方皇周浃于天下，动无不当也。”
19637,1,罄绝,P,0,qìng jué,全部绝灭或死亡。,【例句】晋潘岳《马汧督诔》：“木石将尽，樵苏乏竭，刍荛罄绝。”
19638,1,日富,P,0,rì fù,日益富有。,【例句】《诗・小雅・小宛》：“彼昏不知，壹醉日富。”
19639,1,涵泳,P,0,hán yǒng,深入领会属性。,【例句】晋・左思《吴都赋》：“𪓟鼊鲭鳄。涵泳乎其中。”
19640,1,推搡,P,0,tuī sǎng,使劲推；推抢,
19641a,2,谇诼,N,0,suì zhuó,指数说、毁谤他人。,【例句】宋・晁补之《寂默居士晁君墓表》：“然居士不志於其获，而乐於不矫拂，视不合如其躬之遂。其知者则以为气完而守全，其不知者方且以世礼睢盱一二谇诼之。呜呼，此其所以穷也！”
19641b,2,谇诼,P,0,suì zhuó,数说；毁谤。,宋・晁补之《寂默居士晁君墓表》：“然居士不志於其获，而乐於不矫拂，视不合如其躬之遂。其知者则以为气完而守全，其不知者方且以世礼睢盱一二谇诼之。呜呼，此其所以穷也！”
19642,2,杀戮,P,0,shā lù,屠杀、杀害。,【例句】《三国演义・第一〇回》：“且说操大军所到之处，杀戮人民，发掘坟墓。”
19643a,2,袒裼,N,0,tǎn xī,指脱去外衣，露出里衣。,【例句】《礼记・内则》：“不有敬事，不敢袒裼。”
19643b,2,袒裼,P,0,tǎn xī,脱去上衣左袖，露出内衣。,【例句】《礼记・内则》：“不有敬事，不敢袒裼。”
19644,1,啜赚,P,0,chuò zhuàn,谓撮弄；哄骗。,【例句】元・王实甫《西厢记・第五本・第一折》：“临行时啜赚人的巧舌头，指归期约定九月九。”
19645a,2,哂存,N,0,shěn cún,形容笑纳某个东西。,【例句】《镜花缘》第六回：“些须微意，望仙姑哂存。”
19645b,2,哂存,P,0,shěn cún,笑纳。,【例句】《镜花缘》第六回：“些须微意，望仙姑哂存。”
19646a,2,洴涌,N,0,píng yǒng,形容水流汹涌的样子。,【例句】《饿乡纪程》二：“这‘生命的大流’虚涵万象，自然流转，其中各流各支，甚至于一波一浪，也在那里努力求突出的生活，因此各相搏击洴涌，转变万千。”
19646b,2,洴涌,P,0,píng yǒng,形容水流汹涌。,【例句】《饿乡纪程》二：“这‘生命的大流’虚涵万象，自然流转，其中各流各支，甚至于一波一浪，也在那里努力求突出的生活，因此各相搏击洴涌，转变万千。”
19647a,2,倾飐,P,0,qīng zhǎn,摇荡倾斜。,【例句】宋陆游《老学庵笔记》卷八：“一日晨兴，忽见一塔十三级，水上南来，金碧照耀，而随波倾颭，若欲倒者。”
19647b,2,倾飐,N,0,qīng zhǎn,形容摇荡倾斜的样子。,【例句】宋陆游《老学庵笔记》卷八：“一日晨兴，忽见一塔十三级，水上南来，金碧照耀，而随波倾颭，若欲倒者。”
19648,1,控抟,P,0,kòng tuán,引持，控制。,【例句】《史记・屈原贾生列传》：“忽然为人兮，何足控抟！”司马贞索隐：“控抟，谓引持而自玩弄，贵生之意也。”
19649a,2,鞭挞,P,0,biān tà,用鞭子抽打。,【例句】唐・高适《封丘作》诗：“拜迎长官心欲碎，鞭挞黎庶令人悲。”
19649b,2,鞭挞,N,0,biān tà,鞭打、也比喻抨击。,【例句】唐・高适《封丘作》诗：“拜迎长官心欲碎，鞭挞黎庶令人悲。”
19650,1,哃喝,P,0,tóng hè,犹恫吓。威吓，吓唬，谓以夸张之词折服他人。,【例句】宋陆游《老学庵笔记》卷八：“一日晨兴，忽见一塔十三级，水上南来，金碧照耀，而随波倾颭，若欲倒者。”
19651,3,唤醒,W,0,huàn xǐng,比喻使人觉悟。,【例句】《五代史平话・晋史・卷下》：“朕终夜不寐，亦思及此。听所奏，如唤醒迷涂。”
19652,3,谅解,W,0,liàng jiě,宽容理解,
19653,1,迫降,W,0,pò xiáng,逼敌人认输,
19654,1,厘清,W,0,lí qīng,弄明白。,
19655,1,获悉,W,0,huò xī,得到消息。,【例句】《悼念哥特瓦尔德同志》：“我以非常悲痛的心情，获悉哥特瓦尔德同志不幸逝世的消息。”
19656,1,摊牌,W,0,tān pái,坦白事实。,【例句】《为什么要讨论白皮书》：“争得不得开交了，一派突然摊牌，将自己用过的许多法宝搬出来。”
19657,3,可以,W,0,kě yǐ,能行。,【例句】《诗经・陈风・衡门》：“衡门之下，可以栖迟。”
19658,1,碰壁,W,0,pèng bì,比喻遭受挫折。,
19659,1,丧葬,W,0,sāng zàng,安置死者。,【例句】《三国演义・第三回》：“董后何罪，妄以鸩死？国母丧葬，托疾不出！”
19660,1,罗织,W,0,luó zhī,编造。,【例句】《旧唐书・卷九二・萧至忠传》：“至忠泣而奏曰：‘陛下富有四海，贵为天子，岂不能保一弟一妹，受人罗织？宗社存亡，实在于此。’”
19661,1,敛局,W,0,liǎn jú,设赌场赌博。,【例句】《南史・郑鲜之传》：“毅素好摴蒱，於是会戏，帝与毅敛局各得其半。”
19662,3,发作,W,0,fā zuò,病情的突然加重。,【例句】《礼记・乐记》：“四畅交于中而发作于外，皆安其位而不相夺也。”
19663,3,对抗,W,0,duì kàng,双方角逐。,【例句】《辩证唯物主义讲课提纲》第八章：“对抗是矛盾斗争的一种形式，而不是矛盾斗争的一切形式。”
19664a,3,联动,N,0,lián dòng,指若干个相关联的事物，一个运动或变化时，其他的也跟着运动或变化。,
19664b,3,联动,W,0,lián dòng,比喻一方邀请另一方参与。,
19665,1,散闷,W,0,sàn mèn,排解郁结。,【例句】唐・白居易《酬梦得比萱草见赠》：“杜康能散闷，萱草解忘忧。”
19666,3,联想,W,0,lián xiǎng,对一种东西展开与之相关的思考。,
19667,1,遨赏,W,0,áo shǎng,游玩观光。,【例句】宋李攸《宋朝事实・削平僭伪》：“蜀土之民，近岁日益繁盛，但习俗嚣浮，多事遨赏。”
19668,1,启沃,W,0,qǐ wò,开导、辅佐。,【例句】《梁书・卷三・武帝本纪下》：“凡尔在朝，咸思匡救，献替可否，用相启沃。”
19669,3,落空,W,0,luò kōng,计划、愿望等没能实现。,
19670,1,就座/就坐,W,0,jiù zuò,坐到座位上。,
19671,3,宣读,W,0,xuān dú,用念出公文内容的方式公布。,【例句】《薛仁贵征辽事略》：“见张士贵亦捧表一道上，帝展于御案，令左右宣读。”
19672,1,检索,W,0,jiǎn suǒ,从目录里查找。,
19673a,2,通融,N,0,tōng róng,能变通、不固执，也有破例迁就，予人方便之意。,【例句】《隋书・卷一七・律历志中》：“虽言冬至后上三日，前后通融，只合在斗十七度。”
19673b,2,通融,W,0,tōng róng,变通办法。,【例句】《隋书・卷一七・律历志中》：“虽言冬至后上三日，前后通融，只合在斗十七度。”
19674,1,阻滞,W,0,zǔ zhì,拦截使其速度变慢。,【例句】《西游记・第三八回》：“见太子来，不敢阻滞，让他进去了！”
19675,1,瘦损,W,0,shòu sǔn,体重变轻。,【例句】宋・苏轼《红梅》：“细雨裛残千颗泪，轻寒瘦损一分肌。”
19676,1,供职,W,0,gòng zhí,在……工作。,【例句】《官话指南・卷四・官话问答》：“我没作过外任，自从癸未那年，侥幸之后，就在翰林院供职。”
19677,1,兼有,W,0,jiān yǒu,两种特性都具备。,
19678,3,借问,W,0,jiè wèn,向人打听的敬辞。,【例句】《宋书・卷八七・萧惠开传》：“虑兴宗不能诣己，戒勒部下：‘蔡会稽部伍若借问，慎不得答。’惠开素严，自下莫敢违犯。”
19679,1,相怨,W,0,xiāng yuàn,彼此不满。,【例句】《诗・小雅・角弓》：“民之无良，相怨一方。”
19680,1,格天,W,0,gé tiān,感动上天。,【例句】《书・君奭》：在昔成汤既受命，时则有若伊尹，格于皇天。
19681,1,跐践,W,0,cī jiàn,踩踏，践踏。,【例句】宋・刘子翚《谕俗》诗之四：“初如卵壳微，跐践悉糜碎。”
19682,1,面稽,W,0,miàn jī,勉励考察。,【例句】《书・召诰》：相古先民有夏，天迪从子保，面稽天若，今时既坠厥命。
19683,3,见习,W,0,jiàn xí,到场实习,【例句】《清朝续文献通考・学校考・学堂・武学》：“各生均经核定分数，分起发往近畿直隶各镇试充军职，嗣见习期满，据各该镇统制官将该生等在军队见习分数列表申送到部。”
19684,1,盘算,W,0,pán suàn,在心中谋划。,【例句】《警世通言・卷三一・赵春儿重旺曹家庄》：“过去七七四十九日，各债主都来算帐，把曹家庄祖业田房，尽行盘算去了。”
19685,3,寻觅,W,0,xún mì,寻找。,【例句】清・纪昀《阅微草堂笔记・卷八・如是我闻二》疑为狐魅托形，嗾犬扑之，倏然灭迹。忽失所在，绕墙寻觅，竟不可得。
19686,2,启程,W,0,qǐ chéng,泛指开始一件事情。,【例句】《西清笔记・纪文献》：“太傅既启程，旋京。”
19687,1,骞崩,W,0,qiān bēng,亏损坍圮。,【例句】《诗・小雅・天保》：“如南山之寿，不骞不崩。”
19688,1,攮嗓,W,0,nǎng sǎng,狼吞虎咽的不雅吃相。,【例句】《醒世姻缘传・第七八回》：“他也妆呆不折本，按著绝不作假，攮嗓了个够。”
19689,1,捃采,W,0,jùn cǎi,采集。,【例句】晋・王嘉《拾遗记・晋时事》：“张华……好观秘异图纬之部，捃采天下遗逸。”
19690,1,汩陈,W,0,gǔ chén,错乱地摆放,
19691,1,废轶,W,0,fèi yì,丢弃散失。,
19692,1,赴机,W,0,fù jī,参与战争。,【例句】《北史・隋纪下・炀帝》：“于时，诸将各奉旨，不敢赴机。”
19693,1,诳欺,W,0,kuáng qī,诈骗。,【例句】《礼记・曲礼上》：“幼子常视毋诳”汉・郑玄注：“小未有所知，常示以正物，以正教之，无诳欺。”
19694,1,负讥,W,0,fù jī,受到讽刺。,【例句】晋・干宝《搜神记》卷七：惠帝元康中，贵游子弟相与为散发倮身之饮，对弄婢妾，逆之者伤好，非之者负讥，希世之士耻不与焉。
19695,1,掀翻,W,0,xiān fān,从下面推开。,【例句】《水浒传》第一〇四回：“众人跌脚捶胸，好似掀翻了抱鸡窠，弄出许多慌来，却去骂王庆，羞三娘。”
19696,1,不济事,W,0,bù jì shì,病重没救。,【例句】《西游记・第五三回》：“那婆子道：‘就有药也不济事。’”
19697,1,跑野马,W,0,pǎo yě mǎ,比喻说话漫无边际。,【例句】《谈我的散文》：“我说这一段话，并非跑野马，开玩笑。”
19698,1,董帅/董率,W,0,dǒng shuài,统领，领导。,
19699,3,冷冻,N,0,lěng dòng,指在低温的情况下冻结。,
19700,3,流动,N,0,liú dòng,指不静止、不固定的东西。,【例句】南朝梁・萧统《令旨解二谛义》：“生灭流动，无有住相。”
19701,3,浮动,N,0,fú dòng,形容漂移的样子。,【例句】宋・林逋《山园小梅》诗二首之一：“疏影横斜水清浅，暗香浮动月黄昏。”
19702,1,湔洗,N,0,jiān xǐ,指洗刷、洗雪污秽之物。,【例句】《三国志・卷二九・魏书・方技传・华佗传》：“病若在肠中，便断肠湔洗，缝腹膏摩，四五日差。”
19703,1,升腾,N,0,shēng téng,比喻向上升起的样子。,【例句】《后汉书・卷七〇・郑太等传・赞曰》：“公业称豪，骏声升腾。”
19704,3,听见,N,0,tīng jiàn,指可以听到。,【例句】《文明小史・第二七回》：“他母亲道：‘你还要瞒我？我都听见了。’”
19705,3,归心,N,0,guī xīn,指诚心的归附。,【例句】《史记・卷七・项羽本纪》：“大王至，又皆阬之，百姓岂有归心？”
19706,1,禀报,N,0,bǐng bào,指下级向上级报告。,【例句】《老残游记》第四回：“地保、更夫就将这情形详细禀报。”
19707,1,徙次,N,0,xǐ cì,指搬家、迁居。,
19708,3,见面,N,0,jiàn miàn,相见。,【例句】《儒林外史・第四四回》：“六老爷知道了，一直迎到黄泥滩，见面请了安，弟兄也相见了，说说家乡的事。”
19709,1,按揉,N,0,àn róu,动词，指挤按、揉搓。,
19710,1,不允,N,0,bù yǔn,指不被允许。,【例句】《三国演义・第二回》：“太后不允，如之奈何？”
19711,1,交互,N,0,jiāo hù,互相、彼此、互动。,
19712,1,物色,N,0,wù sè,指寻找、遴选某个东西。,【例句】《礼记・月令》：“瞻肥瘠，察物色。”
19713,1,躬耕,N,0,gōng gēng,亲自耕种。,【例句】诸葛亮《出师表》：“臣本布衣，躬耕于南阳。”
19714,1,丏夺,N,0,miǎn duó,强取、攫取、豪夺东西。,【例句】宋・司马光《言任守忠第三札子》：“濮王之薨，守忠监护葬事，卖弄国恩，轻蔑皇族，乘其有丧，丏夺财物。”
19715,1,箕坐,N,0,jī zuò,指两腿张开坐着，形如簸箕。,
19716,1,嗒丧,N,0,tà sàng,指失意，丧气。,
19717,1,晴干,N,0,qíng gān,晒干、用太阳暴晒。,【例句】元・王实甫《西厢记》第三本第三折：“彊风情措大，晴乾了尤云殢雨心。”
19718,1,采撷,N,0,cǎi xié,摘取、采取。,【例句】唐・王维《相思》诗：“愿君多采撷，此物最相思。”
19719,1,哃疑,N,0,tóng yí,指用欺骗的语言蛊惑别人。,【例句】清・吴骞《拜经楼诗话》二九：“正如里塾小儿学作对句，以字多者为能，盲师矜喝，瞽子哃疑，宜其谓七言最难合作，甚於五律也。”
19720,1,秘诀,N,0,mì jué,指做事情的诀窍、秘籍。,【例句】《初刻拍案惊奇・卷二一》：“老叟授以秘诀数万言，多是变化隐秘之术。”
19721,1,缔造,W,0,dì zào,从0开始建立。,【例句】《宋书・谢庄传》：“使弛坠之构，更获缔造。”
19722,1,斥境,W,0,chì jìng,开疆拓土。,【例句】《汉书・地理志上》：“至武帝攘却胡越，开地斥境。”
19723,1,骛望,W,0,wù wàng,向远处眺望。,【例句】江淹《颜特进》：“骛望分寰隧，晒目尽都甸。”
19724,1,诮呵,W,0,qiào hè,责备，斥责。,【例句】《史记・万石张叔列传》岁馀不诮呵绾，绾日以谨力。
19725,1,镇痛,W,0,zhèn tòng,压制疼痛。,
19726,1,款闲,W,0,kuǎn xián,交谈者之间以一种随和亲近的口气交流,
19727,1,豫怠,W,0,yù dài,过于安逸而变得懒惰。,【例句】《书经・太甲中》：“王懋乃德，视乃厥祖，无时豫怠。”
19728,1,弥漫,W,0,mí màn,到处都是，散布在空间中。,
19729,1,配列,W,0,pèi liè,安排，也指电脑键盘的排布方式。,【例句】《集外集拾遗・二 附记》：“他配列光和影，指明颜色的浓淡……现在又经复制，但还可推见黑白配列的妙处。”
